,Cell,Case,Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
128,208341276,Train,PS,78.4112295994,411,25.4300254453,27.6666666667,53.7073791349,95.2162849873,1.50993377483,0.777718574235,39.3526093089,45.3328631876,60.3088857546,5.72165143054,6.38968598971,5.71425255479,22.9018465111,1.59727444286,805.378714512,504.220622893,1647.74829932,6289.41310665,1.32795653578,1.47684939311,56.7310106505,7.6723331213,0.016518550961,0.0737136247918,14.404979788,3.39176640036,7.19733718587,5.46535056607,0.106741573034,0.254957507082,1.81979903117,7.43726002073,0.681654484377,37.3906219641,183.681443626,28.7397028785,77.358453145,128.806687544,0.424186384732,1.43963110878,3.03330733084,1.15026060933,1.93331508037,1.31238935013,3,8.0,9994,10481.0,21107,37420,22.1141110523,48.0332091598,125.078831283,25.9723631533,186,53
129,208384284,Test,PS,16.5874095863,212,22.1034482759,2.11330049261,44.6403940887,83.6108374384,1.2323943662,0.927574035992,37.7561643836,29.6575342466,52.4082191781,5.48433658354,6.11441701627,6.58595537163,16.4597124351,2.50818527727,374.666975434,149.377710981,851.126984127,2334.88423408,1.37833104255,1.48014745861,28.0072039101,7.9716492285,0.00778628417178,0.00848255347264,16.1478699754,11.8735955056,7.22953824783,7.18214192842,0.0320855614973,0.0374331550802,0.0309501076501,-0.223412345079,0.0331764082632,26.1793704534,248.576677182,19.2356345668,115.00374287,71.9577062772,0.5802173796,1.8688513664,1.84554335238,0.694491898033,0.371884476127,0.378183271236,0,7.0,4487,227.0,9062,16973,16.7050370838,23.7221964576,53.3529125875,14.0082678185,70,76
130,208393997,Train,WS,5.60870928402,534,32.937254902,173.829411765,3.36078431373,56.8215686275,1.36210131332,0.807742726184,42.5155412647,7.35155412647,38.0203644159,6.20651315397,2.92626568164,5.23512299054,26.0891129226,3.03545534482,1641.30290699,540.710608637,2138.29931973,9297.72206913,1.95642692604,1.4848946845,65.270112561,8.55955482003,0.154665461235,0.148972164212,9.7429993105,3.52632728108,4.58911682215,4.94007835222,0.386462882096,0.384279475983,-0.0109699209395,3.39621801763,-0.243252313929,50.7269859905,231.491362891,35.0196737709,85.742033017,147.659334762,0.512106497886,2.46507364095,3.10558798699,0.636774604036,1.88913029657,0.977697714955,4,12.0,16798,88144.0,1714,28979,23.8804207338,5.26058516209,67.6167220695,20.5782842134,206,81
131,208396106,Test,PS,83.7376265912,289,557.155797101,563.307971014,110.300724638,590.460144928,1.1173380035,0.932955884458,210.768627451,81.9803921569,241.392156863,7.90289080641,4.7622818654,6.04766130616,19.19237698,1.68572184023,486.943003639,288.863199145,1157.19727891,3701.56106952,1.45135650809,1.02975943332,25.6235377909,11.6789917384,0.18375965015,0.091804716849,2.88948874123,2.70644149133,4.49700119515,5.34988912073,0.43253968254,0.293650793651,-1.02938222415,0.403519593599,-1.1086194405,24.8715209541,258.579427884,18.456988672,112.93113766,74.6050590585,0.686106329589,1.46706278994,1.4800612098,0.370951087785,1.23314207155,0.458462667844,3,5.0,153775,155198.0,30443,162967,317.901214608,149.545277423,551.212578215,16.9532763865,64,117
132,208397455,Test,PS,91.8021644902,205,28.1020408163,295.290816327,23.693877551,159.37244898,1.01985111663,0.966855507196,41.2402234637,23.5363128492,98.1620111732,5.69899364433,4.55279594732,6.2236304497,16.1734347284,2.13932991331,328.280086611,153.449958591,821.777777778,2215.16154169,1.63623656194,1.25973431818,20.4680747428,10.3189708741,0.116185793351,0.0351653524981,9.0591001406,9.52894860178,5.32787421957,6.40272029461,0.341040462428,0.167630057803,-0.484765062635,2.74829079862,-0.803809601124,22.6736551009,172.382148544,38.9182307512,93.6360219635,61.5740912338,0.845552430755,2.1158711299,1.42846697191,0.374038327751,1.3198346671,0.270505620386,1,8.0,5508,57682.0,4644,31237,17.8879675645,26.4123147543,125.648071264,10.7159905821,397,166
133,208399823,Test,PS,63.5548490834,436,480.90625,366.764423077,42.7163461538,318.185096154,1.12680949624,0.929447084797,169.76843467,40.1953428202,175.124191462,8.29404873251,3.41145111386,6.93011229459,23.5624740805,2.92380577558,1186.68596559,405.870313103,1744.1814059,6849.53819469,1.30601855631,1.53818295232,38.9900743753,11.6069098943,0.328195867181,0.0491429103541,1.87224141625,4.88352014034,3.30878530427,6.21345147764,0.569553805774,0.207349081365,-0.98454264906,5.89445370257,-0.0432907098084,40.2907689978,193.93930744,29.3174431296,88.579864044,101.193968539,0.675343692523,2.51422592407,1.80063688418,0.122668271549,2.54787726562,0.809173279908,4,9.0,200057,152159.0,17770,132365,280.90513619,91.3949129734,300.222028206,16.0251187501,279,65
134,208402927,Test,PS,48.7682147014,277,35.2679245283,60.0867924528,82.4830188679,34.4716981132,1.45129579982,0.77078266716,43.1398305085,69.4449152542,32.2245762712,6.12944742824,6.84760340996,4.05394478938,18.8060315976,1.16954639095,381.591847684,326.273374563,1111.07709751,3482.49183384,1.53048684987,1.63773266014,43.4194891581,6.75341932143,0.00644963207526,0.204518658919,18.4788280927,3.06617343366,7.55209595639,4.28067123154,0.0209205020921,0.464435146444,2.19552960047,4.45437411259,2.19478104275,25.0453254669,261.222017147,21.5972855647,132.442044658,100.345816959,0.469932006897,1.06121695707,2.73261018763,1.34974315136,1.83061169327,1.66435161131,2,6.0,9346,15659.0,21858,9135,28.3524966362,67.9683659377,52.2551085427,23.6005703642,438,136
135,208405168,Test,WS,158.406289817,473,33.9911504425,155.53539823,53.3738938053,107.119469027,1.32519893899,0.834291638517,41.2472989196,46.1668667467,57.9027611044,6.16902273804,6.481330126,6.61639011396,24.5608527793,1.2583889195,881.732086936,700.683288982,1895.12018141,7757.62796244,1.63822285872,1.34966069171,51.1211376898,9.66249279727,0.0151436332821,0.030189602113,9.20673442797,5.22746927104,7.05347693387,6.49782701944,0.0946601941748,0.161520190024,1.82643374576,4.22772219742,-1.20658078467,37.2646872292,306.11203359,42.0884098103,126.909887163,121.567260974,0.48530056148,1.4224237319,2.38084505444,1.06309296012,1.82049304688,0.284643368077,2,5.0,15364,69851.0,24125,48418,25.0725480366,58.8567672658,90.3434884435,26.1980213023,471,56
136,208406905,Test,WS,143.244804541,246,23.8340425532,246.068085106,10.5063829787,43.1659574468,1.09748743719,0.897786118092,36.4272300469,16.6338028169,31.3568075117,5.59041939488,2.75786233637,3.76618773081,17.7095756792,1.66170260108,379.839384611,228.584455705,985.294784581,2908.19209231,1.66875372571,1.09657434295,25.4839923943,10.2313738287,0.290450732222,0.277623321351,2.68548315994,1.66322077235,3.32682732845,3.67159422915,0.542452830189,0.52358490566,-0.0111101073342,12.9653138333,0.741612754214,24.5775281171,304.600041807,22.0535320673,119.226691572,71.430732446,0.627580854437,1.53900452489,1.55724286421,0.559631584938,3.49439849123,1.39390798539,2,7.0,5601,57592.0,2469,10144,17.3497841865,25.9118588168,66.6865812417,15.9697568913,494,64
137,208312498,Train,PS,88.0961012054,178,58.6176470588,2.28823529412,138.964705882,34.0294117647,1.08228730823,0.931602048993,54.3069306931,102.155115512,32.8085808581,6.32012900716,6.76439834501,3.22794546151,15.0625563688,2.61018503477,292.907559403,112.21716296,712.766439909,1789.34744649,1.7195164581,1.37134098833,24.211047422,7.76039659323,0.00749810316769,0.289622710721,20.3118183405,1.19125730739,7.29743753347,3.42917475919,0.031847133758,0.541095890411,0.234019658882,1.21748563495,5.9853273845,24.7279351791,240.635059088,20.1146656259,121.176886387,63.9428880304,0.67722457689,2.32391995961,1.73170760041,0.851759557946,1.10920423939,2.483869409,2,5.0,9965,220.0,23624,5785,38.8407114385,87.7305295387,67.3644544488,10.6406139664,117,79
138,208314680,Test,WS,47.2031520275,260,186.827309237,209.65060241,284.590361446,230.582329317,1.03275529865,0.968796051243,107.225596529,167.433839479,146.240780911,7.39062668103,7.45078913079,6.48280105877,18.2294639472,1.1738870162,348.203971816,296.624774796,1043.99319728,3171.90605849,1.54271870604,1.2030010009,15.7918740882,15.7918740882,0.00846062313233,0.0290223725448,7.02164502165,8.48501788067,7.18184974551,6.57072683941,0.0260869565217,0.152173913043,8.68851006643,9.77005715385,-1.09325100085,20.4780535369,261.232371087,29.8489204141,119.921657685,63.1674963529,0.722517465457,1.160881848,1.16734492041,2.19562114312,2.57638947036,0.14942262243,1,3.0,46520,51955.0,70863,57415,128.575506769,278.985239615,180.083030406,17.6400841931,121,57
139,208332518,Train,PS,92.1712566063,176,33.0238095238,4.85119047619,74.1488095238,22.8214285714,1.28055555556,0.864331881247,42.676975945,65.7766323024,19.4536082474,5.79007568091,6.40681214033,3.48962965827,14.9736909539,2.71341927459,293.389066863,108.125223997,704.380952381,1757.86378246,1.69471951728,1.23882819951,31.4222920133,6.0044464391,0.0082283520258,0.240744062285,13.9286794593,2.21100765668,7.14606992584,3.94257208496,0.0268456375839,0.496644295302,3.45940835679,4.27720544483,-0.0845483917215,25.6544390909,244.762629155,43.5570494098,107.31940096,74.8534769049,0.533810697879,1.99510018233,2.36320111479,1.67378846889,1.97533223982,1.13189385841,2,4.0,5548,648.0,12457,3834,29.8212836229,73.432317386,32.1742505423,12.8587222427,141,66
140,208335065,Train,PS,21.2122849188,377,29.8666666667,163.55,11.3805555556,38.5861111111,1.29512516469,0.828149293101,39.0829493088,20.643625192,21.3410138249,5.99852777255,2.77051136343,3.76558029462,21.9192391413,2.39255446783,864.183994141,361.197208156,1509.3877551,5514.10519351,1.08410180745,1.0407104059,48.5895527952,8.18666856849,0.318880682289,0.332142959916,2.84236483425,1.03532998565,3.31044388038,3.3025330263,0.560975609756,0.572755417957,1.93095610715,32.9045290942,-0.0646598123475,38.7485164308,224.892359415,26.1021237005,112.56051202,113.552442727,0.484814003797,1.92905443657,2.57946960174,1.12010077328,4.99911268208,1.13432123743,1,12.0,10752,58519.0,4097,13891,21.5983281246,31.2163981074,54.7158653245,20.0867926255,383,52
141,208341342,Test,PS,95.2189396426,196,33.2406417112,189.721925134,62.6684491979,50.743315508,1.3975,0.826031452058,41.5432098765,57.7098765432,46.2283950617,5.95934648775,5.67142139873,4.81957340313,15.7977423957,2.96954775076,360.436792944,121.377672022,784.0430839,2064.35177776,1.32836282892,1.76273218423,37.0048708217,5.66512417294,0.0283562256198,0.111207575402,13.5361064511,6.10835748056,6.50969450734,5.16912582456,0.151898734177,0.348101265823,1.00699063955,1.5534158067,-0.311788985596,27.2537155336,195.949361711,27.8506300893,96.862883508,85.3399899893,0.592111274265,2.24375188461,2.76454976184,0.876205691634,0.998078343728,0.822667652545,0,6.0,6216,35292.0,11719,9489,22.8054045479,56.7594343662,55.8726435287,12.1464925425,123,54
142,208384346,Train,PS,43.1521572184,846,35.7660891089,5.40965346535,81.1423267327,44.5816831683,2.10804462713,0.653475180254,44.8974709501,70.4107997266,34.1155160629,6.34395415616,7.31176955171,5.40621716508,32.8382424411,1.91387402641,2598.93409064,1357.9441775,3387.73696145,18541.2212778,1.48675671551,1.39477446319,121.006738827,7.37587292615,0.00458767197456,0.097039455784,23.2966248038,4.57787807431,8.0454857587,5.51912971964,0.0149659863946,0.308843537415,0.877526824164,1.85567128449,1.5009460239,56.5315383317,168.847606405,23.3688869072,70.2560383913,256.765223507,0.350744761529,1.32349745195,5.8781001902,0.906132363466,1.11804164194,1.4809475723,2,20.0,28899,3564.0,65563,36022,26.1406797383,55.5219454474,58.0019269152,42.7137492774,227,108
143,208397489,Test,PS,15.0279957298,312,116.697986577,686.882550336,147.459731544,569.677852349,1.13942307692,0.939028194418,67.0363636364,96.1309090909,240.24,7.27432911278,7.186554255,7.93771112791,19.9426265454,1.36856564491,492.242109653,359.677383022,1249.43764172,4152.84471345,1.33585118219,1.34222792653,26.2319588705,12.4670069521,0.0123032705253,0.00842626902673,7.18570238426,7.15365440817,7.03888986642,7.20143317676,0.0769230769231,0.0252707581227,-0.358488478226,0.403017234989,-0.809223482884,26.8435783097,279.007324245,42.7187514255,143.744065597,77.3979316452,0.526719043151,1.21508103206,1.45765030535,0.492643752042,0.969843046698,0.342018298303,2,5.0,34776,204394.0,43943,169764,71.6608534376,133.101011457,348.905330681,22.0920067069,16,210
144,208316731,Train,PS,87.5335025094,246,130.480851064,3.60425531915,147.131914894,98.1191489362,1.25025536261,0.900083035892,83.3943661972,98.2441314554,48.6291079812,7.0036119085,4.75799759598,6.85625365112,17.7095756792,1.70664970207,384.94221278,225.554319854,985.294784581,2908.19209231,1.00917418119,1.36771830771,30.3990484367,8.43919537824,0.152598420597,0.00873102196934,2.77330541166,7.77664499063,4.62875815971,7.1261002156,0.39336492891,0.0284360189573,4.42172421144,3.64674312713,-0.624065535125,24.4164849611,246.78522422,22.6166916066,110.679099879,77.67648763,0.60663471995,1.4682072186,1.87156834272,2.13012922032,2.14793279534,0.36637943575,2,7.0,30663,613.0,34576,23058,110.719516507,270.050782542,64.7237226341,16.6301354821,102,37
145,208320984,Train,PS,149.421392029,366,298.657142857,350.985714286,180.0,69.4142857143,1.2301369863,0.907320861298,134.941176471,125.811145511,61.6873065015,7.9088867189,4.79238713513,5.87218174019,21.6126612575,1.98853408409,755.248961214,379.801868752,1467.46031746,5285.95379167,1.33053360976,1.32014295068,35.5180673305,10.7716409489,0.200777772634,0.0627244812813,2.07402223926,7.39162193252,4.33657483074,5.99472783989,0.441717791411,0.239263803681,-0.0984004629201,1.42926395346,0.911237178119,31.0902744446,296.974436655,27.3186454646,131.505096894,92.5794165586,0.575241644079,1.51562952046,1.78272866093,0.665231608677,1.40690075023,1.20192887846,3,9.0,104530,122496.0,63000,24295,176.204466111,244.413163078,80.4259895551,20.5131095857,59,64
146,208397513,Test,PS,85.5882161765,645,61.8912337662,282.482142857,73.1331168831,232.025974026,1.19717757742,0.826375343523,57.512195122,63.7491289199,154.280487805,6.88896723268,5.53276081579,6.66312279091,28.6724352448,2.92292700831,2137.96998469,731.448297754,2582.73015873,12342.1938718,1.55084238775,1.57823784836,60.891685878,10.9781914273,0.107228562664,0.0691158371931,5.76517711056,5.63803361595,5.5094494205,6.01501989594,0.319223985891,0.257495590829,0.0407372088459,1.17523204564,-0.431543369812,49.3910225917,219.763770907,23.0072575555,106.339926306,143.739754611,0.605313775494,2.28695463991,2.45953248535,0.52076258853,1.22260388419,0.762641764035,6,10.0,38125,173394.0,45050,142928,38.0285631002,86.4056151639,233.733849308,21.5968527446,127,114
147,208405344,Train,WS,16.0055242976,564,41.2337662338,226.161410019,56.0797773655,104.99257885,1.14784946237,0.881818102718,49.1466798811,53.0673934589,66.7086223984,6.45631586711,5.15834533299,6.11305019744,26.8206072827,2.0257444401,1456.7902495,719.138219341,2259.88888889,10101.9320652,1.43071360133,1.09996266169,45.7354841167,12.7884894278,0.151333022837,0.0760244884642,4.52733785526,4.89143650968,5.02534972332,5.84610350673,0.38430583501,0.265625,3.48523230722,4.75905691989,-0.833545627014,43.454233705,238.29755748,23.8791363313,111.393379772,117.047947089,0.624960410118,2.08876510028,1.86398595292,1.66430022584,2.02441373188,0.576632642454,5,9.0,22225,121363.0,30227,56591,38.7843700098,81.7353706515,102.854743572,20.8037915318,414,159
148,208405419,Test,PS,170.259297045,227,28.0921658986,4.1935483871,61.4976958525,44.7419354839,1.16739130435,0.910433203587,37.4871794872,43.9435897436,32.7333333333,5.77266330422,6.59046182044,4.84177143018,17.017826492,2.44952175292,409.215242001,167.059239835,909.825396825,2580.54179019,1.66624824374,1.48573559427,27.8799707203,8.64716713151,0.00804436010994,0.112491766077,15.1784248737,4.15159406566,7.29651012631,5.21526976083,0.040404040404,0.328282828283,0.0114620128686,0.483346183394,-0.358860733108,26.2655524239,280.120019754,36.3127789329,146.837102839,73.0542757036,0.684114778189,2.07493256496,1.76162179468,0.682844744362,0.878420465512,0.876562361568,2,6.0,6096,694.0,13345,9709,20.178027549,42.3211470518,50.4464651398,12.6585089402,87,75
149,208410519,Train,WS,134.963094468,485,205.913606911,414.289416847,128.142548596,370.626349892,1.08020833333,0.950875674531,93.075862069,102.436781609,200.027586207,7.85558329495,5.95222529887,7.00941520039,24.8579162228,1.99032364187,1149.62152788,577.605321916,1941.24036281,8042.53171786,1.55175354621,1.31421767114,30.8053106777,16.3325491817,0.0975412868279,0.0409142555159,3.67011494253,4.19770114943,5.41108228966,6.11660178034,0.308045977011,0.181609195402,-0.156627704864,5.60046316206,-0.0460750366457,34.0285619741,307.200372625,38.9182307512,124.955230948,94.2757197188,0.70345075194,1.67842357037,1.4057487562,0.243784374554,2.20439208521,0.986367470772,3,11.0,95338,191354.0,59330,171600,96.7538631313,178.937291233,399.888106268,20.274120654,81,49
150,208322155,Test,WS,73.0182792195,262,128.856,257.88,97.74,342.372,1.08341323106,0.934412903789,65.5434782609,73.8260869565,170.982608696,7.16507202265,5.62366954426,7.4923027693,18.2660326178,1.20300915703,354.622290009,294.779377144,1048.18594104,3191.03309809,1.46845449184,1.33268608357,21.3291318944,12.8141400916,0.0920407653558,0.00815948948346,5.09244555354,8.47837265578,5.59246064007,7.20929654077,0.298245614035,0.0219298245614,-0.99183455649,-0.511838312831,-0.7886558998,22.6557005915,312.728315347,23.9010739899,147.994182592,68.286543972,0.627248837594,1.22861699739,1.35767300135,-0.20731490081,0.793091750291,0.443559827143,2,5.0,32214,64221.0,24435,85593,64.0656168627,105.112741378,228.106329627,18.4400025717,460,75
151,208411506,Test,WS,139.010481203,191,489.147540984,384.950819672,46.4808743169,172.415300546,1.00783289817,0.989730591665,172.349253731,30.8268656716,97.5373134328,7.30392449675,6.14982417174,5.87321103483,15.627869261,1.34141899637,234.520283843,174.830000528,767.272108844,1998.47136743,1.47746150831,1.6984375841,13.3201792506,13.3201792506,0.011036599316,0.0559065894292,12.3901839179,5.03901126319,7.04329180608,5.83064369909,0.059880239521,0.22619047619,-0.778424203535,-0.0620929436213,-1.37624242792,18.978945074,336.127313154,21.1063740359,138.222598165,53.2807170023,0.707855405662,1.3292273563,1.1254354087,-0.378929835128,0.582254778179,0.204839465568,0,5.0,89514,70264.0,8506,31552,219.931994164,31.6717870229,146.342707988,14.2781782093,498,83
152,208412465,Test,PS,120.339341914,235,42.6266666667,137.484444444,34.6577777778,80.8311111111,1.21976866456,0.838051044802,46.5186104218,33.2133995037,43.6650124069,6.1396134033,5.25265530495,4.24400469712,17.3286800661,1.63699394521,353.198511078,215.760426061,943.367346939,2724.55182332,1.61382239226,1.2327080064,31.4668979382,7.91963058997,0.0658584946625,0.225740268676,9.66714708056,1.72854151269,5.92447052734,4.08384376708,0.252525252525,0.474747474747,-0.22447933767,5.70501014247,-1.12702645893,24.4599232912,375.794453166,29.8489204141,131.554156298,78.7730570564,0.554418436937,1.40645874283,1.9814545117,0.382847031952,1.9836779959,0.683612124459,1,6.0,9591,30710.0,7798,18187,24.1092550233,40.1523016575,96.688585612,17.3911416996,11,53
153,208312441,Test,PS,111.044601535,424,32.9950617284,3.44691358025,75.4641975309,20.2740740741,1.74119006355,0.832822007343,40.7955182073,60.4985994398,19.9859943978,6.18333953324,7.02169443521,4.60198383736,23.2488639529,4.15440753629,1358.80968587,327.076646671,1698.06122449,6579.66573198,1.55565649156,1.56070587987,72.8858388933,6.22346498132,0.00604438828168,0.094758097034,19.5718490264,5.85940995032,7.67131557417,5.48653437474,0.0247933884298,0.308539944904,0.244485682989,0.348222598074,-0.0197710364396,59.3187555547,183.710888512,20.270394394,100.773303025,158.218607749,0.384890395501,3.19027252096,4.39164546789,0.775391310909,0.811010352907,1.04536832336,2,8.0,13363,992.0,30563,8211,23.8589471337,53.5508234623,24.3957382322,18.5936327273,398,121
154,208314614,Test,PS,105.84159874,208,27.5577889447,42.3015075377,23.6030150754,23.8793969849,1.12455516014,0.860914644687,40.2380952381,27.6386554622,25.8907563025,5.5968760875,5.45351355418,5.53328392092,16.2967409712,1.44680059007,276.188444211,190.895999149,834.35600907,2266.2139596,1.0,1.0,25.0111296369,8.83227548224,0.00621087266979,0.0078278726618,45.524752009,34.0556880964,7.52538353389,7.43025725685,0.0220994475138,0.0497237569061,-0.0272592482685,-0.473877273446,-0.715294948833,19.9644814895,205.496161397,22.7322605329,87.9743722125,67.6868102382,0.669794935869,1.27987195728,1.65040201606,0.46683776831,0.24775792763,0.282859577693,1,6.0,5484,8220.0,4697,4752,18.3775432967,14.7456898039,16.4018483956,15.5988115655,274,69
155,208319742,Test,WS,13.4100476644,486,253.80387931,124.415948276,5.35775862069,78.213362069,1.04597701149,0.957735872569,90.9086757991,8.82420091324,38.3926940639,8.08262314913,2.64547609426,5.44239970859,24.8847461456,1.4539496796,985.764580111,677.990850673,1945.43310658,8068.60150007,1.38056146107,1.21110293994,22.2709780493,22.2709780493,0.356024278046,0.126561641088,2.41626352774,3.67055382947,3.15191214819,5.22067924088,0.594470046083,0.350678733032,-0.887503310573,7.28912744149,-1.43925379062,32.0138307929,219.069598666,36.1826510964,89.3362838411,89.0839121971,0.67293604151,1.41805399774,1.25911631816,0.466636739627,2.56649929582,0.219914421772,3,5.0,117765,57266.0,2486,36291,165.33209235,10.6399349465,71.9232091269,22.5758898066,275,57
156,208332454,Train,PS,121.707598882,613,80.5128205128,64.8700854701,191.102564103,74.5162393162,1.73333333333,0.857589703631,73.6062378168,193.499025341,57.6432748538,7.27043158484,7.9846913055,4.68469522959,27.9416570262,8.98345489597,3468.78230711,386.130096637,2452.75510204,11422.3403051,1.91639312154,1.05296635901,113.156902646,5.83576544972,0.00505442591537,0.182710862799,21.4028913601,2.21470202452,7.89122309606,4.32539572528,0.0142857142857,0.419047619048,1.12607507611,1.72540412374,3.95887465451,97.5833890824,252.572915741,25.4309009991,125.574291796,237.985336191,0.381493011035,5.92439741675,6.82510094506,1.19674428963,1.39613998702,2.17498147567,2,15.0,47100,37365.0,111795,43592,59.6271055475,164.683087763,135.837472617,16.4714454851,454,107
157,208333264,Train,PS,156.412092008,1621,423.183581125,181.398190045,45.3303167421,81.4938590821,1.19557661927,0.699337429666,130.824146094,53.1927629354,65.1562394319,9.16901904745,3.74931013596,5.92497301616,45.4380182194,1.43930720468,5970.81713705,4148.39661584,6486.17460317,49119.8199655,1.31865145512,1.32874222531,101.98229464,16.2651199168,0.32146042236,0.114194665621,2.13290545115,4.88567723106,3.44324631072,5.4101663088,0.566012186865,0.330399458362,-0.619484196305,36.783943285,3.01121174781,60.6177346623,203.709314219,33.3328231253,82.4289986254,236.494829113,0.575550389188,1.3042297806,2.68317384811,0.613985620083,5.30678793665,1.73017756422,9,21.0,654665,279077.0,70126,126071,302.958501815,120.964087284,110.36620213,46.4778028873,203,72
158,208336792,Test,WS,83.4479471694,225,298.841860465,300.804651163,106.465116279,194.618604651,1.01555555556,0.982585037854,100.954545455,65.6111111111,96.6212121212,7.20970709373,6.08253098889,7.10217492871,16.9392217923,1.12602421988,273.623318848,242.999496829,901.439909297,2544.94842601,1.46291853479,1.58139992457,14.406093236,14.406093236,0.042994418716,0.00718029507886,5.54865699054,15.9924750657,6.22200213622,7.38143956035,0.197969543147,0.0251256281407,-0.378516742592,-0.849992648701,0.0921700474989,18.8923202088,205.821979738,19.0439579815,74.3259130706,57.6243729438,0.702723260594,1.11295635771,1.12041557943,-0.292686939271,0.59625030771,0.266682668614,2,7.0,64251,64459.0,22890,41843,116.171978034,98.0391352417,89.1905388032,16.9748976031,294,41
159,208340312,Test,PS,66.7861299859,201,59.484375,254.026041667,96.6458333333,187.786458333,1.07045735476,0.94243766959,56.6781609195,74.4367816092,125.367816092,6.53070783165,5.98629664289,6.97293242258,16.0075489614,1.61350260934,276.412850427,171.312304564,805.006802721,2147.6976348,1.35131245516,1.69019587726,19.4463224978,10.9015782599,0.0329573879001,0.00946945107837,10.4350554968,12.2342758985,6.43129136836,7.10459831742,0.162790697674,0.0511363636364,0.140894579192,0.90918982815,-1.21517732334,21.6432818945,235.734372733,28.3911075631,106.569133105,60.6958015153,0.628741722879,1.46345358776,1.38285932801,0.824925434354,1.03585756767,0.165041375293,2,3.0,11421,48582.0,18556,36055,41.6366946238,87.8005527658,133.867748885,14.7891822983,117,43
160,208341277,Train,PS,176.230658569,285,73.2352941176,229.003676471,166.522058824,110.944852941,1.03644444444,0.953510741315,60.5683168317,138.108910891,85.1069306931,6.08403286696,5.24743718352,6.47824564325,19.052794204,1.47763709007,446.024585562,301.8498849,1140.42630385,3621.38461203,1.63395717232,1.76728247135,17.0095315314,17.0095315314,0.120461099577,0.0181799707805,3.95780392157,11.1261568627,5.06900101311,6.88542139637,0.345098039216,0.133333333333,2.23250613201,2.79951119054,-0.724649229247,22.8789170232,207.848658862,29.3174431296,103.275750984,68.0381261256,0.785604323913,1.44233969878,1.24957229879,1.63061334088,1.80439556267,0.540533571452,4,4.0,19920,62018.0,45294,30177,91.8628481595,253.908360232,94.09788733,15.8623637985,364,44
161,208384285,Train,PS,8.56806724862,554,68.6332703214,316.24952741,129.289224953,220.780718336,1.61660777385,0.718083056865,68.5343915344,113.827513228,173.016931217,7.0997520997,6.80911618775,6.79255293404,26.570642768,2.76736339824,1655.53419209,598.235198579,2217.96145125,9822.11023239,1.48784144425,1.50040579019,84.2900249615,7.03847510902,0.0393876406409,0.0378881024148,10.6893790089,9.07537759344,6.60336822507,6.54343460673,0.194915254237,0.179704016913,2.48923637006,1.50888129373,-0.44208252906,53.9195242305,252.373303369,22.6629898979,135.384228461,182.657000141,0.398452144617,2.08917234938,4.47512780124,1.31139790496,1.12893167804,0.653730190624,0,7.0,36307,166768.0,68394,116793,54.1317243507,125.142329167,207.136104782,25.8090359307,465,86
162,208393998,Train,PS,102.333519072,292,35.3799283154,198.207885305,3.13978494624,68.2867383513,1.17606837607,0.909535580909,41.4079207921,7.80396039604,40.0693069307,6.07107154043,2.87085137782,5.20731211157,19.2964014654,3.47007003276,710.063150782,204.625020267,1169.7755102,3762.07631155,1.0,1.30227144315,37.1997072139,8.24184948533,0.132405782292,0.134921901377,16.7775117739,3.08339874411,4.84380146243,4.95088510584,0.371428571429,0.359183673469,-0.543235823005,1.42854940696,0.32096895971,35.9743364693,238.74088454,35.0196737709,86.3829733177,90.8831133984,0.614871247212,2.72099181826,2.14382708941,0.454779429733,1.4796909833,1.06805844533,2,7.0,9871,55022.0,876,19052,24.413091235,4.46473573537,79.267684524,13.2210380891,173,90
