,Cell,Case,Class,AngleCh1,AngleStatusCh1,AreaCh1,AreaStatusCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,AvgIntenStatusCh1,AvgIntenStatusCh2,AvgIntenStatusCh3,AvgIntenStatusCh4,ConvexHullAreaRatioCh1,ConvexHullAreaRatioStatusCh1,ConvexHullPerimRatioCh1,ConvexHullPerimRatioStatusCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,DiffIntenDensityStatusCh1,DiffIntenDensityStatusCh3,DiffIntenDensityStatusCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EntropyIntenStatusCh1,EntropyIntenStatusCh3,EntropyIntenStatusCh4,EqCircDiamCh1,EqCircDiamStatusCh1,EqEllipseLWRCh1,EqEllipseLWRStatusCh1,EqEllipseOblateVolCh1,EqEllipseOblateVolStatusCh1,EqEllipseProlateVolCh1,EqEllipseProlateVolStatusCh1,EqSphereAreaCh1,EqSphereAreaStatusCh1,EqSphereVolCh1,EqSphereVolStatusCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberAlign2StatusCh3,FiberAlign2StatusCh4,FiberLengthCh1,FiberLengthStatusCh1,FiberWidthCh1,FiberWidthStatusCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocASMStatusCh3,IntenCoocASMStatusCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocContrastStatusCh3,IntenCoocContrastStatusCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocEntropyStatusCh3,IntenCoocEntropyStatusCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,IntenCoocMaxStatusCh3,IntenCoocMaxStatusCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,KurtIntenStatusCh1,KurtIntenStatusCh3,KurtIntenStatusCh4,LengthCh1,LengthStatusCh1,MemberAvgAvgIntenStatusCh2,MemberAvgTotalIntenStatusCh2,NeighborAvgDistCh1,NeighborAvgDistStatusCh1,NeighborMinDistCh1,NeighborMinDistStatusCh1,NeighborVarDistCh1,NeighborVarDistStatusCh1,PerimCh1,PerimStatusCh1,ShapeBFRCh1,ShapeBFRStatusCh1,ShapeLWRCh1,ShapeLWRStatusCh1,ShapeP2ACh1,ShapeP2AStatusCh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SkewIntenStatusCh1,SkewIntenStatusCh3,SkewIntenStatusCh4,SpotFiberCountCh3,SpotFiberCountCh4,SpotFiberCountStatusCh3,SpotFiberCountStatusCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,TotalIntenStatusCh1,TotalIntenStatusCh2,TotalIntenStatusCh3,TotalIntenStatusCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,VarIntenStatusCh1,VarIntenStatusCh3,VarIntenStatusCh4,WidthCh1,WidthStatusCh1,XCentroid,YCentroid
239,208405347,Train,PS,68.4027071334,0,340,0,59.8553846154,183.510769231,130.824615385,198.267692308,0,0,0,0,1.05769230769,0,0.888095829773,0,67.3388704319,106.900332226,154.916943522,0,0,0,6.48340959958,5.77903849346,6.12134156148,0,0,0,20.8264815048,0,1.43216641125,0,573.513088775,0,400.451430972,0,1362.64172336,0,4729.83877486,0,0.59072776536,0.506393831532,0,0,27.9438486383,0,12.6785273088,0,0.10089844483,0.0654518162051,0,0,4.21760797342,8.22259136213,0,0,5.39637572201,6.04172795574,0,0,0.31561461794,0.24584717608,0,0,6.74828050318,5.245770003,-0.697898216122,1,0,0,27.3684972169,0,0,0,272.842549304,1,20.4761904762,0,127.255761685,0,81.2447518941,0,0.612312761883,0,1.34633619754,0,1.4825971652,0,2.25500020976,2.10772686581,0.585862891604,1,0,0,3,3,0,0,19453,59641,42518,64437,0,0,0,0,64.5921691628,173.440807931,186.830484342,0,0,0,20.3281299774,0,44,173
240,208405422,Test,PS,171.67361633,1,178,0,41.3823529412,75.0,76.0882352941,14.6764705882,0,0,0,0,1.14484679666,0,0.88538472859,0,51.5412541254,79.2838283828,19.8580858086,0,0,0,6.0342349231,6.08632888393,4.14465529988,0,0,0,15.0625563688,0,1.67236422309,0,234.455468365,0,140.194023006,0,712.766439909,0,1789.34744649,0,0.877943954389,0.466976450849,1,0,23.4288784121,0,8.0306608412,0,0.0178701552551,0.112555217093,0,0,10.07108313,10.8580298013,0,0,6.74572388367,5.32461553402,0,0,0.111842105263,0.335526315789,0,0,1.40099884235,2.92952846316,-0.235048817556,0,0,0,19.840376486,0,0,0,320.062725694,1,27.2032952852,0,156.480673617,1,62.9190785066,0,0.645644828075,0,1.42628476294,0,1.67436249002,0,1.26804273337,1.66505449349,0.935667231448,0,0,0,1,5,0,0,7035,12750,12935,2495,0,0,0,2,34.443487138,81.7454325571,17.3098417912,0,0,2,13.9105296512,0,23,85
241,208410522,Train,PS,113.540673479,0,547,0,49.4482758621,194.731800766,69.0747126437,132.574712644,0,0,0,0,1.14877936435,0,0.766982676277,2,56.2239422085,66.3003095975,106.306501548,0,0,0,6.66692997768,5.26055633563,5.4842173137,0,0,0,26.3942591215,1,1.68483861641,0,1266.21209869,0,751.53316547,0,2188.6122449,0,9627.79978473,0,0.458887861753,0.209666305239,0,0,53.3070860752,0,10.6721819065,0,0.120356791095,0.132183272156,0,0,3.60745597219,4.40418040539,0,0,5.15695942063,5.10800711634,0,0,0.345755693582,0.355967078189,0,0,3.27935065094,8.19879243786,0.504728353963,0,0,0,37.1076007465,0,0,0,258.786322853,0,34.944765292,0,122.595481966,0,127.958535963,0,0.575915777006,0,1.44935873784,0,2.29027654234,0,1.48860059254,2.75570346511,1.21851373839,0,1,0,2,7,0,0,25812,101650,36057,69204,0,1,0,0,41.4114275104,124.248561947,169.509183208,0,0,0,25.6027716103,0,168,66
242,208322158,Train,PS,174.189192173,1,320,0,193.993464052,224.777777778,5.07843137255,28.8169934641,1,0,0,0,1.11041009464,0,0.934268501859,0,75.0213903743,8.44741532977,28.0160427807,0,2,0,7.53378268583,2.91905213959,3.60711230924,1,2,2,20.2085399733,0,3.38788901453,1,805.876102665,0,237.869687941,0,1282.97959184,0,4321.19072777,0,0.448510487636,0.00833098344913,0,2,36.5183711646,0,9.09884347835,0,0.25298718422,0.264257957351,1,1,3.44747995418,2.08285605193,2,2,3.89778041379,3.74959009228,2,2,0.505154639175,0.511111111111,1,1,-0.650965731526,1.52599470659,0.868895634893,0,0,0,37.3933388975,0,0,0,261.304317565,0,30.7824640129,0,138.678767065,1,91.2344292858,0,0.702817141145,1,3.06387525668,1,1.99345983284,0,0.515366133602,1.59133407086,1.38019135693,0,0,0,0,5,2,0,59362,68782,1554,8818,1,0,0,0,114.866987398,8.06309223331,43.4234263916,1,2,0,12.2045892097,0,373,76
243,208411509,Test,WS,54.5130820532,0,267,0,733.937254902,281.054901961,13.0980392157,57.9843137255,1,0,0,0,1.05223880597,0,0.971917984011,1,194.456102784,19.573875803,52.4689507495,1,2,0,7.76098177018,4.00648298832,5.19979288685,1,2,0,18.4477886627,0,2.20314671946,0,494.371619475,0,224.39341652,0,1069.14965986,0,3287.24116233,0,0.479818702743,0.465197544914,0,0,24.983130274,0,11.2441407109,0,0.128223855995,0.0879211448584,0,0,9.95558184753,7.53036723164,0,0,5.13654890772,5.55682687205,0,0,0.359307359307,0.285714285714,0,0,-0.405822848216,1.17214349115,-0.789753792121,0,0,0,29.5166609655,0,0,0,262.597132367,0,16.7917246923,2,120.018832465,0,72.4545419698,0,0.633802282056,0,2.06590212145,0,1.48711881661,0,-0.514715019303,1.37107358574,0.713910654968,2,0,0,2,6,0,0,187154,71669,3340,14786,1,0,0,0,265.828154694,17.5157686962,63.7552900459,1,2,0,14.2875408564,0,185,101
244,208412468,Test,WS,165.59289117,1,221,0,316.734597156,314.805687204,27.9336492891,225.469194313,1,0,0,0,1.02277904328,0,0.97679659871,1,121.483290488,22.4498714653,137.699228792,1,0,0,7.39166897542,5.33761028315,6.91270463894,1,0,1,16.780907835,0,1.29567354079,0,285.359955356,0,220.24062881,0,884.66893424,0,2474.257975,0,0.694459605046,0.64566881469,0,1,14.3439887744,0,14.3439887744,1,0.0498293892826,0.0149916498154,0,0,7.47945965951,8.60440678862,0,0,6.07425227142,6.85916385288,0,0,0.219387755102,0.0918367346939,0,0,-1.06171770273,-0.102043609376,0.140422325881,0,0,0,19.8869080784,0,0,0,309.270574914,1,32.0012134832,0,151.495796032,1,57.3759550975,0,0.711150055502,1,1.27167166707,0,1.13860887219,0,0.040972568359,0.832900214297,0.675239034731,2,0,0,1,4,0,0,66831,66424,5894,47574,1,0,0,0,169.07371198,27.7503316312,172.304928506,1,0,0,15.638398333,0,454,51
245,208314617,Train,PS,60.7148853917,0,1153,1,23.3545454545,14.1572727273,37.2709090909,18.8690909091,0,2,0,0,1.22276135862,0,0.745049826802,2,37.1573896353,31.5748560461,25.8416506718,0,0,0,5.67203031861,6.24957476767,5.35395690847,2,0,0,38.3151532609,1,1.11983516141,0,3157.82186857,1,2819.89883636,1,4612.01814059,1,29451.6969831,1,0.0949823517928,0.0,2,2,79.3549640609,1,14.9722046785,1,0.0133216002606,0.00756239103582,0,0,13.928656557,36.1153133073,0,1,7.32763839751,7.88335382701,1,1,0.0875842155919,0.0596727622714,0,2,0.0149471994956,0.362900772071,-0.381703557234,0,0,0,48.805616822,1,0,0,267.405352588,0,31.9848320061,0,122.106296011,0,188.654337479,1,0.576995967398,0,1.19201404952,0,2.3837532452,0,0.766969235512,0.952974804384,0.510916871197,0,0,0,4,24,1,1,25690,15573,40998,20756,0,0,0,0,19.9176424142,33.4928115638,14.688559218,0,0,2,40.9438268298,1,440,113
246,208319745,Train,WS,122.776667759,0,205,0,298.423469388,271.474489796,178.464285714,110.62755102,1,0,0,0,1.15291262136,0,0.938136787413,0,116.949295775,72.476056338,69.0901408451,1,0,0,7.22310327523,2.17083689456,6.39601444546,1,2,0,16.1734347284,0,1.534533039,0,278.031356841,0,181.183037299,0,821.777777778,0,2215.16154169,0,0.189231776947,0.618712326666,2,0,22.1236295187,0,9.75998552463,0,0.574326257998,0.0187031728671,1,0,0.250428489811,11.097838507,2,0,1.78450798687,6.80569255093,2,0,0.758426966292,0.118644067797,1,0,-0.403948744798,1.36883559912,-0.674525348923,0,0,0,21.8978668605,0,0,0,274.550114339,1,19.126340304,0,123.826807227,0,63.7672300867,0,0.57989174443,0,1.35349341169,0,1.49857028548,0,-0.219532585022,1.73773137551,0.233566609149,2,0,0,2,5,0,0,58491,53209,34979,21683,1,0,0,0,127.566746275,358.832423156,79.7273994342,1,1,0,16.1787761,0,70,60
247,208332457,Train,WS,147.063337446,1,314,0,87.3066666667,164.976666667,164.803333333,533.51,0,0,0,1,1.01771336554,0,0.975464923539,1,67.0784313725,116.814616756,353.65597148,0,0,1,6.80036042214,6.50045956541,7.046526931,0,0,1,20.0094362017,0,1.05565662054,2,436.681476794,0,413.658635107,0,1257.82312925,0,4194.72194297,0,0.443458849548,0.29735968517,0,0,16.815683612,0,16.815683612,1,0.0471958831103,0.0196297057912,0,0,5.96509913574,9.15921453991,0,0,6.2009286063,6.8127062383,0,0,0.202846975089,0.113879003559,0,0,3.38851925779,4.79906793652,-1.13648164169,0,0,0,21.5898145216,0,0,0,302.578854005,1,58.6080653903,1,123.102025111,0,67.2627344482,0,0.712993599993,1,1.05687559415,2,1.10620766973,0,1.47287592146,1.89052327459,0.237323850525,0,0,0,1,1,0,2,26192,49493,49441,160053,0,0,0,1,77.6314752891,182.113859958,425.549295891,0,0,1,20.4279620431,0,38,84
248,208333267,Test,PS,57.4068254953,0,1146,1,260.702010969,90.2385740402,61.2129798903,65.2979890311,1,0,0,0,1.18548387097,0,0.885886261601,0,100.517439083,47.5131390349,52.9627329193,1,0,0,8.15569674455,4.35136253431,4.96561754761,1,2,0,38.2105145041,1,2.14509397108,0,4334.81626798,1,2020.80483486,1,4586.861678,1,29211.0574459,1,0.497224781163,0.323800120015,0,0,66.4689312941,1,17.5988313251,1,0.27973903855,0.157190836392,1,0,1.42762938017,3.51874886997,2,0,3.65547593281,4.7209597132,2,0,0.523719165085,0.39364773821,1,0,0.105413004405,14.6081037968,10.0316390309,0,1,1,62.1907660547,1,0,0,299.505692906,1,52.4646193275,1,108.442383169,0,168.135525238,1,0.531355140046,0,1.79217760678,0,1.92310947395,0,1.02633350421,3.45113747673,3.13864883595,0,1,1,10,21,1,1,285208,98721,66967,71436,1,1,0,0,283.456484277,130.013764479,144.770457079,1,0,0,34.7012292862,1,29,91
249,208336795,Test,PS,47.3875270126,0,157,0,130.826666667,124.213333333,140.62,105.56,0,0,0,0,1.03961965135,0,0.962777813801,0,63.2296296296,81.3037037037,72.3703703704,0,0,0,6.72038760712,6.39266417048,6.10174219051,0,0,0,14.148808026,2,1.31163939985,0,172.093974974,0,131.2052497,0,628.911564626,0,1483.05816553,0,0.595035807687,0.330454434141,0,0,12.8521889746,2,12.8521889746,0,0.0176466571544,0.0127918207261,0,0,7.7571334504,9.68546971027,0,0,6.60993763186,6.81861828053,0,0,0.0970149253731,0.0820895522388,0,2,-0.565972935803,4.84214240345,-1.16854449197,0,0,0,17.4801736912,2,0,0,190.44399731,2,15.6277741302,2,80.7917991194,2,51.4087558983,0,0.647387084594,0,1.25813118976,0,1.27190317723,0,0.00770651857092,1.88275239757,0.159982367962,2,0,0,0,2,2,0,19624,18632,21093,15834,0,0,0,0,63.8920701044,123.986486898,78.7803258011,0,0,0,13.8937607091,0,227,56
250,208340315,Test,WS,77.4280052907,0,203,0,111.237113402,229.530927835,215.902061856,503.216494845,0,0,0,1,1.02255639098,0,0.977553976955,1,72.3109243697,105.778711485,162.075630252,0,0,0,6.80603001504,7.26223358959,7.16662492255,0,1,1,16.0907056195,0,1.32635957686,0,254.539264035,0,191.908188756,0,813.392290249,0,2181.34264926,0,0.266558878149,0.141491248172,0,2,14.2197798512,0,14.2197798512,1,0.00826809134048,0.0123994208478,0,0,10.7596998995,3.90753704169,0,0,7.16471369772,6.72611525997,0,0,0.0220994475138,0.0568181818182,2,2,0.0537796918201,-0.308497553305,-0.809281789253,0,0,0,19.9923531332,0,0,0,288.15317501,1,25.6157061018,0,120.838168058,0,56.8791194048,0,0.658688198196,0,1.29469553579,0,1.2311530924,0,0.72583117141,0.622282353732,0.386344020008,0,0,0,2,5,0,0,21580,44529,41885,97624,0,0,0,1,64.1086019922,123.350417347,315.365251399,0,0,1,15.4417409967,0,38,58
251,208341280,Train,PS,124.613628299,0,200,0,73.0628272251,0.69109947644,183.146596859,44.6544502618,0,2,0,0,1.24537607891,0,0.880178486355,0,62.1529411765,143.282352941,38.9470588235,0,0,0,6.65042018916,7.10293044855,4.20600402454,0,1,0,15.9658082151,0,1.96164993609,0,302.400395977,0,154.156147034,0,800.814058957,0,2130.94061354,0,0.493165080272,0.773951287921,0,1,28.0016023585,0,7.58955494139,0,0.00705017301038,0.195017301038,0,0,18.6323529412,3.35882352941,1,0,7.3644168207,4.41598314208,1,0,0.0176470588235,0.447058823529,2,1,-0.453375996458,-0.576321003134,-0.517765715682,0,0,0,23.6291696161,0,0,0,184.310624843,2,16.5084325322,2,89.6400463543,0,71.1823145997,0,0.533974063229,0,1.48917379205,0,1.89728503209,0,0.571907614046,0.547610747053,0.929871527072,0,0,0,0,4,2,0,13955,132,34981,8529,0,2,0,0,47.5858687102,122.131846516,56.6448101955,0,0,0,15.8673015482,0,325,62
252,208384288,Train,PS,40.9988881712,2,165,0,49.3291139241,3.87974683544,117.613924051,24.4240506329,0,2,0,0,1.06470588235,0,0.962154242388,0,52.5587188612,97.1352313167,27.5266903915,0,0,0,6.14844787805,6.72062273877,3.37389095413,0,0,2,14.5212087265,0,1.94147458092,0,226.346110101,0,116.584637432,0,662.453514739,0,1603.27095986,0,0.773475247348,0.770183604475,1,1,19.4971716353,0,9.13935689292,0,0.00670702093271,0.229112439679,0,1,36.7489868288,2.89141337386,1,0,7.41303472662,3.94101055116,1,2,0.0212765957447,0.503546099291,2,1,-0.589347767612,-0.89039725195,0.577641722167,0,0,0,21.1957359829,0,0,0,205.819466056,0,27.71859114,0,116.929814211,0,57.2730570564,0,0.649802396255,0,1.76271822072,0,1.46487659719,0,0.249066474784,0.0974580590905,1.36082239402,0,2,0,0,1,2,2,7794,613,18583,3859,0,2,0,2,26.1868754058,60.9812924918,37.5267489922,0,0,0,12.0244607072,0,399,94
253,208394001,Train,PS,86.7866399946,0,393,0,26.608,279.68,17.248,75.9973333333,0,0,0,0,1.08985879332,0,0.897312780109,0,40.1849710983,19.9739884393,57.3005780347,0,2,0,5.75732296717,4.40559827634,5.21678356786,2,2,0,22.3712297693,0,2.24922992876,0,890.810605487,0,396.051374783,0,1572.27891156,0,5862.302132,0,0.707695582336,0.643270458145,0,0,38.6826149833,0,10.5543129443,0,0.113972803743,0.115402630563,0,0,6.35025947003,3.6936080958,0,0,5.17713425627,5.13693568269,0,0,0.337110481586,0.339233038348,0,0,0.466707370559,5.08416292471,0.144337964528,0,0,0,34.4212610205,0,0,0,224.522452068,0,17.0395864289,2,118.753092092,0,98.4738558551,0,0.749843882477,1,2.26024130828,0,1.89009510436,0,0.73913956108,1.82792523301,1.14338953966,0,0,0,1,6,0,0,9978,104880,6468,28499,0,1,0,0,20.4758964639,23.2775677996,97.8836996622,0,0,0,15.2290204123,0,393,104
254,208396110,Train,PS,97.824424167,0,214,0,99.7024390244,369.082926829,45.2634146341,84.9853658537,0,1,0,0,1.04112808461,0,0.96309482257,0,61.96,42.7013333333,52.0506666667,0,0,0,6.84394735553,4.5001327955,5.42845894395,0,2,0,16.54059603,0,1.71691954996,0,314.577252427,0,183.221894371,0,859.512471655,0,2369.47476273,0,0.405796068045,0.573781412793,0,0,19.2221369053,0,11.601288663,0,0.150374487085,0.0906383486048,0,0,2.83956328645,4.04125149462,2,0,4.7412860393,5.39211571996,2,0,0.384615384615,0.291208791209,1,0,1.58644393389,6.26729696569,-0.799058155301,0,0,0,23.2897654817,0,0,0,212.009831736,0,26.6976860404,0,97.8171598256,0,61.6468511364,0,0.673230402656,0,1.6994240482,0,1.3561304254,0,1.10420542477,2.35020664385,0.65203352747,0,1,0,2,4,0,0,20439,75662,9279,17422,0,0,0,0,64.3621934467,73.4469702711,87.1054017002,0,0,0,13.7045050683,0,262,122
255,208397459,Test,PS,5.86626846268,2,236,0,97.6327433628,228.230088496,151.207964602,442.230088496,0,0,0,1,1.07627118644,0,0.973019419681,1,66.7686746988,106.007228916,270.677108434,0,0,1,6.69950794722,6.6387881175,7.20644788099,0,0,1,17.367145552,0,1.56882304266,0,348.073683272,0,221.86930827,0,947.560090703,0,2742.73566908,0,0.561099142865,0.709072141314,0,1,18.543604011,0,13.3400110323,0,0.0224068946355,0.00809262471107,0,0,8.95292026763,15.4864905678,0,1,6.70732380633,7.28991351768,0,1,0.132352941176,0.0441176470588,0,2,0.425348968135,0.350737347535,-0.346916300721,0,0,0,23.2429792417,0,0,0,234.360476165,0,49.957289014,1,94.944444585,0,63.7672300867,0,0.636627314132,0,1.45185113028,0,1.30807406275,0,0.544552182592,0.854699202173,0.192358732744,0,0,0,1,4,0,0,22065,51580,34173,99944,0,0,0,1,42.3567088698,122.639287359,259.038248751,0,0,1,16.0092028425,0,113,217
256,208399827,Test,PS,122.078355318,0,157,0,216.353333333,392.353333333,81.3866666667,119.46,1,1,0,0,1.0380952381,0,0.977781490062,1,117.548148148,72.8148148148,83.162962963,1,0,0,6.76038760712,4.67861958988,5.74764447041,0,0,0,14.148808026,2,1.8710768225,0,205.543737168,0,109.853179034,0,628.911564626,0,1483.05816553,0,0.380257745283,0.668758214514,0,1,15.7031527394,0,10.5131299716,0,0.107722396132,0.0480118292914,0,0,3.71362713353,6.31414302179,0,0,5.03086968093,5.97413044376,0,0,0.315789473684,0.211678832117,0,0,0.831747816346,0.452303339579,-0.643598676847,0,0,0,20.728404,0,0,0,191.546905197,0,24.3356745682,0,90.1027526974,0,52.4325654222,0,0.641656738635,0,1.75349648319,0,1.32516784373,0,0.918164109152,1.24959421623,0.61533493785,0,0,0,1,2,0,0,32453,58853,12208,17919,0,0,0,0,122.275434255,108.734893919,108.927108961,1,0,0,11.8211836742,0,321,71
257,208402931,Test,PS,29.1382851638,2,468,0,31.1073825503,15.5973154362,70.7897091723,51.6554809843,0,2,0,0,1.85505735141,1,0.651709510869,2,39.4771573604,63.8807106599,44.5152284264,0,0,0,6.10437988209,6.9504949502,5.24335424072,0,0,0,24.4246295836,0,1.48081223042,0,940.660335083,0,635.232689032,0,1874.15646259,0,7629.26289672,0,0.00570053091552,0.47109549123,2,0,81.410893519,1,6.17368434377,2,0.00632485968617,0.109311599751,0,0,15.685209403,4.56726278289,1,0,7.66302895481,5.35020859761,1,0,0.0302267002519,0.3273657289,2,0,3.42492656272,3.85631120828,1.32011492715,0,0,0,38.1903071592,0,0,0,223.65982213,0,27.5669150841,0,115.942870657,0,175.169155725,1,0.381767221927,2,1.18839026872,0,4.8582056439,1,1.65135133031,1.58986581652,1.20729065317,0,0,0,0,8,2,0,13905,6972,31643,23090,0,2,0,0,28.2914223108,61.5225215244,61.4711322378,0,0,0,32.1361661773,1,382,158
258,208405172,Test,PS,112.142869111,0,349,0,32.5885885886,101.903903904,49.9399399399,72.8348348348,0,0,0,0,1.16606757728,0,0.942183194034,0,41.8830313015,34.1894563427,48.4827018122,0,0,0,6.00027737116,5.69954393621,5.86865823774,0,0,0,21.0812491611,0,3.64862875247,1,949.407676205,0,260.209448703,0,1396.18367347,0,4905.54931585,0,0.595238145659,0.480187957425,0,0,42.6503184955,0,8.5463995078,0,0.0675895607797,0.0549677971189,0,0,6.38010647545,6.89711538462,0,0,5.98728210882,6.15555198405,0,0,0.253205128205,0.230769230769,0,0,-0.407032581142,-0.602813355991,-1.16878460601,0,0,0,42.9814633503,0,0,0,283.750520451,1,23.3688869072,0,134.436645419,1,102.393436007,0,0.558807808682,0,2.95761947475,1,2.28889740681,0,0.397848032323,0.600198287364,0.363013651941,0,0,0,1,5,0,0,10852,33934,16630,24254,0,0,0,0,20.2197118342,46.2975362007,65.2713880797,0,0,0,14.5324521011,0,64,66
259,208406909,Test,PS,158.230935278,1,363,0,314.867435159,213.524495677,376.368876081,375.556195965,1,0,1,1,1.02225312935,0,0.972848078611,1,152.281105991,219.768049155,227.854070661,1,1,1,7.64353154138,7.99705060614,7.050455109,1,1,1,21.5198362275,0,1.09300975682,0,552.74876634,0,505.712563765,0,1454.88208617,0,5218.13737078,0,0.138346483984,0.506512250721,2,0,18.2635689259,0,18.2635689259,1,0.0080276412583,0.0297437264944,0,0,8.31284096272,5.55142520057,0,0,7.26782925454,6.48592615985,1,0,0.0246153846154,0.150306748466,2,0,-0.445340062461,0.69869432914,1.06253645645,0,0,0,23.1957308581,0,0,0,244.240221177,0,23.0981956869,0,104.967787035,0,73.0542757036,0,0.736376185562,1,1.08930137468,0,1.12704593262,0,-0.0381353432765,1.06750370413,1.21210617661,2,0,0,0,3,2,0,109259,74093,130600,130318,1,0,1,1,180.140242373,303.46865433,381.373030054,1,1,1,21.2941353029,0,420,89
260,208312502,Test,PS,32.2134920343,2,262,0,60.752,1.268,147.72,92.24,0,2,0,0,1.37523452158,0,0.901837409355,0,53.9706546275,123.054176072,57.3340857788,0,0,0,6.66570326308,7.24809157266,5.92929970805,0,1,0,18.2660326178,0,3.9042615878,1,638.853116001,0,163.629690694,0,1048.18594104,0,3191.03309809,0,0.49091825444,0.71899979767,0,1,41.7746722128,0,6.68686403725,0,0.00605187818606,0.0372406781493,0,0,20.7919163507,12.3496799967,1,1,7.57211645359,6.48310984051,1,0,0.018018018018,0.198198198198,2,0,0.128280152615,0.543200038186,-0.841260315331,0,0,0,37.672811081,0,0,0,223.843742944,0,24.7626487983,0,113.552573689,0,96.9230725002,0,0.52622073705,0,2.85000534808,1,2.67612481263,0,0.686162832101,0.819305242082,0.0508180857339,0,0,2,1,4,0,0,15188,317,36930,23060,0,2,0,0,39.2764878267,101.176724596,68.1933603806,0,0,0,13.2185053991,0,138,91
261,208335069,Test,WS,60.3226498934,0,944,1,26.4006659267,72.1365149834,32.205327414,62.3562708102,0,0,0,0,1.31019754405,0,0.795453992072,2,38.2818991098,25.0332344214,35.1578635015,0,0,0,5.86180984599,5.64581369869,5.60368306006,2,0,0,34.6766088758,1,2.59327071232,0,3562.31782927,1,1373.67757726,1,3777.66213152,1,21832.7520333,1,0.2340414423,0.346297682877,0,0,83.8993517974,1,11.7000443121,0,0.046244036796,0.107265956472,0,0,7.7939906393,3.47387837853,0,0,6.36086900501,5.38503523223,0,0,0.201911589008,0.318996415771,0,0,-0.156702280236,1.30074455411,-0.852919493347,0,0,0,65.6510742933,1,0,0,215.717929837,0,28.4464329308,0,101.665419556,0,191.198792219,1,0.490228637602,0,2.23727428384,0,2.96354645602,0,0.564460169309,1.22002124541,0.61087327253,0,0,0,4,15,1,1,23787,64995,29017,56183,0,0,0,0,19.2106252856,33.7160404135,64.7377243972,0,0,0,29.3442224619,1,154,92
262,208384350,Train,PS,47.5595332829,0,477,0,22.899122807,88.8399122807,31.3903508772,103.486842105,0,0,0,0,1.52160493827,1,0.645260701532,2,37.0887792848,30.045622688,64.8964241677,0,0,0,5.65907840422,5.1278389407,6.11445714774,2,0,0,24.6692897427,0,1.25276676277,0,891.464238018,0,711.596335813,0,1911.89115646,0,7860.83281588,0,0.459120623889,0.694692855767,0,1,76.589653162,1,6.6512687591,0,0.0690770048594,0.0581305856085,0,0,5.91582637994,7.43071739606,0,0,5.70222458483,6.15152149322,0,0,0.250614250614,0.243243243243,0,0,3.57945046996,7.8124314961,-0.994038405861,0,0,0,38.73060865,0,0,0,170.398389531,2,32.9055630114,0,77.2207226233,2,166.481843842,1,0.420316979528,2,1.31911423029,0,4.32958945588,1,1.47226522476,2.46460085231,0.30268222155,0,1,0,2,6,0,0,10442,40511,14314,47190,0,0,0,0,19.9517707767,48.551124202,88.5013866609,0,0,0,29.3610725748,1,194,117
263,208397493,Test,PS,98.1174791348,0,151,0,49.3034482759,0.0827586206897,120.44137931,20.5655172414,0,2,0,0,1.4848,1,0.927597621776,0,54.3577235772,108.203252033,27.5203252033,0,0,0,6.00827066623,6.68673822792,2.64031209193,0,0,2,13.9109959961,2,4.4602614879,1,301.615540189,0,67.6228380349,0,607.947845805,0,1409.52667481,0,1.0,0.827185266203,1,1,32.9713253548,0,4.96731785955,2,0.00801605847505,0.381959131317,0,1,26.4153846154,2.07539787798,1,2,7.14485630372,2.84657935469,0,2,0.0230769230769,0.630769230769,2,1,0.249539424006,-0.199168879858,2.06181441727,0,0,0,30.4049528663,0,0,0,239.999936573,0,43.5329780902,0,127.033940005,0,75.8772864287,0,0.515408519074,0,3.13497389678,1,2.79738851878,0,0.736533703944,0.452399225955,1.71596570317,0,2,1,1,2,0,0,7149,12,17464,2982,0,2,0,2,29.3220698658,72.5580743255,35.5930667005,0,0,0,9.69863031317,2,436,274
